ID,Text,Label 1,Label 2,Label 3
1093_Cleand_Climate1.csv,RT @themarketswork: Of course Climate Change is real. We have concrete geological evidence of its existence. Over billions of years. But,Positive,Negative,Negative
672_Cleand_Climate1.csv,RT @NickFeik: The new prime minister really is a master of messaging. This week - Syd Opera House: for sale Gambling: has our full support,not-relevant,not-relevant,Positive
934_Cleand_Climate1.csv,RT @ilissaocko: .@realDonaldTrump interpretation of own study is strange - they can use their own model to clearly show that if we reduce G,Positive,Neutral,not-relevant
1278_Cleand_Climate1.csv,the evidence is now unequivocal we need to change our diets https://t.co/iLDx1Y8R9M,Positive,Positive,Neutral
83_Cleand_Climate1.csv,@MarkDragone1 @David_Leavitt I find it curious that climate change deniers like you know exactly when life begins in the womb. #SelectiveAttentionToScience,Neutral,Positive,Positive
1201_Cleand_Climate1.csv,Unfortunately it may be too late the arctic caps are melting releasing means of tons of captured carbon dioxide into the atmosphere. We have followed the path to our own destruction.May God have mercy on us but not on the climate change deniers.,Positive,Neutral,Positive
390_Cleand_Climate1.csv,Perhaps the rewards of solving climate change are so compelling so nurturing and so natural a piece of the human soul that we can t help but do it. Game on. https://t.co/aI8gDGXr1D,Positive,Positive,Neutral
857_Cleand_Climate1.csv,RT @cwarzel: climate scientists are so desperate to find ways for young people to pay attention to their messages that they've started a Tw,Negative,Negative,Neutral
652_Cleand_Climate1.csv,RT @MikeHudema: Shell spills over 1 114 barrels of crude oil polluting over 113 hectares in Nigeria: https://t.co/Xt77bc6MIf Panels not pi,not-relevant,Positive,Neutral
1124_Cleand_Climate1.csv,Recycled plastic bottle socks? WTF I m IN. Where do I order?? #Sockittome #AlphaOmegaEnergy #Innovators #SDG #ClimateChange #Ocean #Recycling hey losers at #UNDP #UNCC and #UNIDO #Worldbank #Wef #ADB all you LOSERS who NEVER fund #Innovation buy some socks you lying hypocrites! https://t.co/HesTUpcIxi,not-relevant,Negative,Positive
575_Cleand_Climate1.csv,RT @Jackthelad1947: No @StanGrantMOF #ClimateChange is the defining issue of our time. Empires come and go. Humans may not survive global,Positive,Neutral,Negative
908_Cleand_Climate1.csv,RT @gdirtydime: Take you Pick uh #Hilary #Obama #climatechange #taylorswift #Democrats #theboogieman #santaclause #allwomen #kneelingN,Positive,Negative,Neutral
703_Cleand_Climate1.csv,RT @RenewParty: The urgency of climate change has never been clearer but the reaction from politicians are at best unclear at worst deflec,Neutral,Positive,Negative
1047_Cleand_Climate1.csv,RT @ricklevy67: #ClimateChange Turned #HurricaneFlorence Into a Monster Storm But Corporate Media Avoided That Story https://t.co/O5Shf0,Neutral,Neutral,Positive
57_Cleand_Climate1.csv,@EricHolthaus Why don't all hurricanes intensify at this rate if climate change is the cause? You're a better scientist than to cherry pick data that supports your narrative.,Negative,Negative,Negative
498_Cleand_Climate1.csv,RT @DineshDSouza: Suddenly weather becomes climate until...well until it doesn t fit the ideological model in which case the left will go,Positive,Negative,Neutral
293_Cleand_Climate1.csv,GLOBAL WARMING IS THE BIGGEST FRAUD IN HISTORY. https://t.co/9pIGKczgOL #climatechange #ClimateChangeIsReal #HurricaneMichael #hurricanemichael2018,Negative,Negative,Negative
626_Cleand_Climate1.csv,RT @LizMair: Guys I hate being the person who defends Trump BUT you know he was raised by a Scottish woman (his Mum) and in the UK in gene,Neutral,not-relevant,Positive
421_Cleand_Climate1.csv,RT @AspenHighSeas: Perhaps the rewards of solving climate change are so compelling so nurturing and so natural a piece of the human soul,not-relevant,Positive,Neutral
549_Cleand_Climate1.csv,RT @HARCresearch: How cool is this - ICYMI: @gdillin interviewed this morning to offer response to @UnitedNations report and Houston-area p,Positive,Neutral,Negative
344_Cleand_Climate1.csv,If she isn't running for POTUS she should.,Positive,not-relevant,not-relevant
267_Cleand_Climate1.csv,Didn't we see this report in 2001?,not-relevant,not-relevant,Neutral
529_Cleand_Climate1.csv,RT @FoEAustralia: Our community forum on climate change & renewable energy was a huge success last night. #ClimateImpactsVic #VicClimateSol,Positive,Positive,Positive
872_Cleand_Climate1.csv,RT @dicapriofdn: Without #forests the unsung heroes of #climatechange we d already be past 1.5 and well on our way to 2 of warming http,Positive,Neutral,Positive
795_Cleand_Climate1.csv,RT @_omlar: climate change is real pls don t be ignorant to it. love you all,Neutral,Positive,Positive
590_Cleand_Climate1.csv,RT @JohnMandyck: The @IPCC_CH report is another global wake-up call to take #climate action. We re doing just that in #NYC. I m convinced t,Positive,Positive,Neutral
4_Cleand_Climate1.csv,#ClimateChangeIsReal Read the #science at https://t.co/nnxRYrVF9A #ClimateActionNow,Positive,Positive,Positive
1062_Cleand_Climate1.csv,RT @sean_spoonts: As soon as the gov't can stop one hurricane or even just a single tornado I'll be very interested in hearing how they can,Neutral,Neutral,Positive
775_Cleand_Climate1.csv,RT @USATODAY: Why are we politicizing hurricanes the environment?: Today's talker https://t.co/5KpKuw4Myb,Neutral,Neutral,Neutral
903_Cleand_Climate1.csv,RT @finnwitch: Business Insider: Trump suggests the climate may actually be 'fabulous' after an ominous UN report on looming disaster. http,Neutral,Neutral,Positive
1247_Cleand_Climate1.csv,Yes like this. This is very simple stuff let's try to make people understand. Good on ya @chrisJZullo,Negative,Neutral,Positive
52_Cleand_Climate1.csv,@David_Leavitt Anytime there is ANY kind of weather event the left radicals have climate change panic attacks. They love drama. https://t.co/kRwMHvLKE4,Positive,Positive,Negative
1042_Cleand_Climate1.csv,RT @realglacier: Vera Galcier Novaya Zemlya retreats more than 100 m/year from 1990-2018. #Landsat #GlobalWarming https://t.co/ySYqliA9SJ,Positive,Negative,Positive
698_Cleand_Climate1.csv,RT @RRalstonAgile: Considering the markets are dropping off the cliff and a hurricane is thrashing Florida and Trump ignoring climate chang,Neutral,Neutral,Positive
826_Cleand_Climate1.csv,RT @belln14: LNP has good climate change record says @DaveSharma Toppling @TurnbullMalcolm twice re CC Dismantling @JuliaGillard's Carb,Positive,Neutral,Negative
621_Cleand_Climate1.csv,RT @LCVoters: This is why we need LCVAF endorsee @ElissaSlotkin in Congress: Less than 48 hours after the @IPCC_CH published its warning si,Neutral,Positive,Positive
749_Cleand_Climate1.csv,RT @TeaLeoni: This is why we must elect lawmakers who understand the difference between science and fiction. Please please vote. https://t,Positive,Positive,not-relevant
544_Cleand_Climate1.csv,RT @Greenpeace: This is one for the history books! @urgenda managed to hold the Dutch government legally accountable for #climatechange Th,Positive,Neutral,Positive
1016_Cleand_Climate1.csv,RT @nwbtcw: Scared by that new report on climate change? Here's what you can do to help: Organize your workplaces and communities Work/,Negative,Neutral,Positive
467_Cleand_Climate1.csv,RT @ChrisJZullo: Climate change denial has nothing to do with science or economics. It s about profit for polluters. We live in a carbon cy,Negative,Neutral,Positive
262_Cleand_Climate1.csv,DJIA down 831.80. Hurricane is devastating the Florida Panhandle. UN is warning of catastrophic climate change. S'audi Arabia's gov't is accused of murdering and dismembering a US resident. what are you doing about it @realDonaldTrump,Neutral,Positive,Positive
185_Cleand_Climate1.csv,@realDonaldTrump Yes climate change is man driven. Get your act together.,Positive,Negative,Positive
313_Cleand_Climate1.csv,Houston s Contributions to Combat Climate Change https://t.co/Ed9iFGlIIL https://t.co/LImldiixmI,Neutral,Positive,Positive
216_Cleand_Climate1.csv,And politicians should quit using miners' pain to divide regions of our country.,Neutral,Positive,not-relevant
139_Cleand_Climate1.csv,@charlesmurray your Tweet was quoted in an article by @VICE https://t.co/CZ1TRtyit3,not-relevant,not-relevant,Neutral
995_Cleand_Climate1.csv,RT @miketregent: URGENT: Support the Govt's proposal to put the oil exploration ban into law. #MakeOilHistory #ClimateChange #ipcc via @Gre,Positive,Positive,Positive
790_Cleand_Climate1.csv,RT @YahooNews: Planet Earth is even closer to catastrophe than scientists previously predicted according to a new report from the U.N. Int,Positive,Neutral,Positive
1262_Cleand_Climate1.csv,fuckin climate change- it s not cold enough for the leaves to change https://t.co/DYO5bwZyW5,Negative,Negative,Neutral
898_Cleand_Climate1.csv,RT @extinctsymbol: Climate change targets are merely aspirational for too many: https://t.co/GEeqQqOHQh,Positive,Positive,Positive
821_Cleand_Climate1.csv,RT @arikring: #Florida: Can you accept the #science of #weather forecasts but deny the same science of #climatechange? https://t.co/2I0N2w,Positive,Positive,Positive
1165_Cleand_Climate1.csv,The only thing more absurd than blaming humans for climate change is assuming politicians can stop it from changing.,Negative,Neutral,Positive
949_Cleand_Climate1.csv,RT @jmollins: Restoration of tropical forests cannot occur without restoring the rights of inhabitants https://t.co/erMFVgsRoD via @cifor r,Negative,Neutral,Positive
744_Cleand_Climate1.csv,RT @StraightBoyBent: Do I believe in Climate Change? Of course! The climate does change. What I question is the extent to which we are resp,Positive,Neutral,Neutral
1088_Cleand_Climate1.csv,RT @the_nanoboy: We cannot condemn our children and their children to a future that is beyond their capacity to repair. - Barack Obama,Positive,not-relevant,Neutral
98_Cleand_Climate1.csv,@PrisonPlanet @ClaraLKatzenmai He was more worried about climate change thanthe children,Neutral,Neutral,Neutral
1216_Cleand_Climate1.csv,Well branding IS important. What would help? I think the threat of more rain would have to be explicit...,Neutral,Neutral,Positive
1011_Cleand_Climate1.csv,RT @newsbicky: Another brilliant cartoon by Martyn Turner in today s @irishtimes that really suns up Irish government's lack of action to h,Positive,not-relevant,not-relevant
21_Cleand_Climate1.csv,... we can all have out crystal ball . The Australian PM's response to the IPCC report on climate change. Man if I knew a science degree just involved crystals I mighta had a chance at it after all #fomo #climatechange #IPCC #auspol,Neutral,Neutral,Neutral
667_Cleand_Climate1.csv,RT @NatObserver: The overarching problem that unites environmentalists is that humanity is destroying the life support systems of the plan,Positive,Positive,Positive
462_Cleand_Climate1.csv,RT @ChiefExecCCC: Everyone is tweeting and retweeting this by @CarbonBrief. Quite right too - it s brilliant. Take a minute to digest this,Positive,Neutral,Neutral
1139_Cleand_Climate1.csv,Shit. We ve been made.,Neutral,not-relevant,Negative
385_Cleand_Climate1.csv,Paris serves as model for cities adapting to climate change https://t.co/c7fEd7DY8x,Negative,Positive,Positive
513_Cleand_Climate1.csv,RT @ElleDeeScott: This is terrifying...... https://t.co/4vViyN8SeS,not-relevant,Positive,Neutral
436_Cleand_Climate1.csv,RT @Boi_dBoi_d: @EricHolthaus @GerritHiemstra Give me a break. You re saying we better pay and hurricanes seize to happen. Keep on dreaming,Positive,Negative,Neutral
231_Cleand_Climate1.csv,CNN Perpetuates Destructive Climate Change Myth https://t.co/JyiG4M2lAb,Neutral,Negative,Neutral
154_Cleand_Climate1.csv,@elizabethforma @algore You right about that liz.... the climate needs to change in Washington right now. Starting with those that contrived the smear campaign against #JusticeKavanaugh #DrainTheSwamp,Positive,Neutral,Neutral
416_Cleand_Climate1.csv,RT @AnaSofa20568677: @billmckibben Most powerful hurricanes #climatechange RT,Positive,Positive,not-relevant
339_Cleand_Climate1.csv,I wish they compared the climate change gains of all converting to veganism vs the indiscriminate use of AC in the US. Yes October and I m still complaining about it. https://t.co/3LOkgoPcVY,Negative,Neutral,Neutral
990_Cleand_Climate1.csv,RT @michaeljknowles: Remember folks: weather isn't climate except when it's convenient for Democrats. https://t.co/XpSKJR4i2R,Neutral,Negative,Negative
1180_Cleand_Climate1.csv,This is trend that will only worsen if we don t act now! This November you can vote and vote for people who will not ignore #science #ClimateChangeIsReal #electionsmatter,Positive,Positive,Positive
108_Cleand_Climate1.csv,@ScottMorrisonMP What about looking after our environment and doing something about climate change!!!!,Positive,Positive,Neutral
682_Cleand_Climate1.csv,RT @PDeplorablegirl: Forest Management Reform would help in Reducing Wildfires. We should be 4 these measures. Come on congress. Make the R,Positive,Positive,Neutral
944_Cleand_Climate1.csv,RT @jason2006: @chriskkenny .@chriskkenny MT Paul wants you to pay higher power prices. #theirABC #seriously #auspol @rowandean #Credli,Positive,Neutral,not-relevant
93_Cleand_Climate1.csv,@Overlapping @WhiteHouse @realDonaldTrump @SecNielsen @FEMA_Brock @fema No one can predict hurricanes no one not even NOAA. At least not until it turns into a tropical depression off the coast of Africa. Some of the worst hurricanes had taken place before,Negative,Neutral,Positive
1211_Cleand_Climate1.csv,We need to get rid of our dumbass president that doesn t believe in climate change 1st,Positive,Neutral,Neutral
867_Cleand_Climate1.csv,RT @deniseshrivell: So vote for these sme tax cuts - & offset with regressive social agenda & zero policies for climate change/energy #nbn,Positive,Negative,Neutral
1134_Cleand_Climate1.csv,Sea levels in the Gulf of Mexico have risen by about a foot over the past 100 years so there s a direct link between Michael s coastal flooding and long-term climate change.,Neutral,Positive,Positive
585_Cleand_Climate1.csv,RT @JigglyPants44: That s a hell of a climate change plan you ve laid out @fordnation Problem solved #onpoli https://t.co/VzJjAl7vCN,Positive,Positive,Positive
918_Cleand_Climate1.csv,RT @greenbeltca: Flooding infrastructure failure age and #ClimateChange are a few of the issues stressing our water and wastewater system,Positive,Neutral,Positive
713_Cleand_Climate1.csv,RT @SGTreport: New post United Nations: A $240 Per Gallon Gas Tax Is Needed To Fight Climate Change has been published on SGT ... - https:/,Negative,Positive,Positive
67_Cleand_Climate1.csv,@GreenpeaceAP As one of the highest per capita emitters of CO2 in the world as custodian of the Great Barrier Reef as a neighbour to islands in the South Pacific Australia can not sit on its hands and do nothing about climate change and global warming.,Positive,Neutral,Positive
1057_Cleand_Climate1.csv,RT @samkswift: Hey just a reminder that trying to be more eco-friendly is cool but voting climate change deniers out of office is even cool,Positive,Positive,Positive
636_Cleand_Climate1.csv,RT @MWarner_: Sometimes Norwegians might feel that how can such a small country effect climate change globally? Well you are doing it in a,Neutral,Positive,Positive
431_Cleand_Climate1.csv,RT @BigJoeBastardi: Diminishing the magnitude of this storm is absurd. On the other hand blaming it on climate change is just iss absurd by,Negative,Negative,Neutral
559_Cleand_Climate1.csv,RT @HoulahanForPa: Climate change is real. It's primarily caused by humans and the sooner we come together to address it the safer our fa,Positive,Neutral,Positive
354_Cleand_Climate1.csv,It seems to me that people who are worried about climate change don't have enough other things to be concerned about in their personal lives.,Negative,Negative,Neutral
277_Cleand_Climate1.csv,Don't take our word for it. Listen to the science expert authors of IPCC #SR15. The transition cannot wait.,Positive,Positive,Neutral
539_Cleand_Climate1.csv,RT @Glazgow: Unique opportunity for schools to carry out a Climate Change/Sustainability project in their school or local area and then pre,Positive,Positive,Positive
200_Cleand_Climate1.csv,@tumblindice1979 @BjayukCat @elizabethforma @algore And you're opinion is wrong. Climate change will hurt the poorest the most. If it isn't abated it will be a disaster.,Positive,Positive,Neutral
123_Cleand_Climate1.csv,@WhiteHouse @realDonaldTrump @SecNielsen @FEMA_Brock @fema But...I digress. POS still wants to go to PA for a campaign event because 4K people have already showed up yet millions are in the way of life-altering weather events (not due to to climate change,Neutral,Positive,Negative
308_Cleand_Climate1.csv,Here we go again`! Hurricanes have been happening for years and years and years Now we are all going to die. Quick send Gore some more money his plane cost are going up!,Negative,Positive,Negative
103_Cleand_Climate1.csv,@RepKevinYoder @Heart_to_Heart With climate change going unchecked no doubt we will need them. Thanks to you and your leader.,Positive,not-relevant,Positive
882_Cleand_Climate1.csv,RT @dtdchange: Silver bullet to suck CO2 from air and halt climate change ruled out https://t.co/NWAelBxLT9 #NETS Negative emissions tec,Positive,Neutral,Positive
1072_Cleand_Climate1.csv,RT @spacecrone: please keep this in mind if you feel personally overly-responsible for climate change because you use an air conditioner or,Positive,Negative,Neutral
785_Cleand_Climate1.csv,RT @WaladShami: 71% of all carbon emissions are from just 100 corporations. I m not gonna stop eating meat just because capitalists are rui,Positive,Negative,Positive
913_Cleand_Climate1.csv,RT @glenklatovsky: Government failure as Australia has no plan at all to reduce transport emissions (or any others) #1point5 @350Australia,Neutral,Positive,Positive
1257_Cleand_Climate1.csv,because the Dems have done so much to work against climate change? Lmfaooooo try to make this partisan all you want neither major party will EVER do anything significant to stop climate change. you ensure all out deaths by sticking with either one. just FYI.,Positive,Negative,Positive
1052_Cleand_Climate1.csv,RT @rschallom: One tip: An expert recommends looking for locally grown produce in farmers markets which typically host vendors who grow wi,Positive,Neutral,Neutral
62_Cleand_Climate1.csv,@Fox_Claire @climategeorge Climate change doesn t terrify you -as it does the people most effected currently -and you don t think a consensus of the world s climate scientists isn t factual ? Don t you think their work is objective and rigorous ?,Neutral,Positive,Positive
836_Cleand_Climate1.csv,RT @cass_strauss12: A recent study showed that by planting cover crops in the top 10 agriculture states could sequester more than 19 millio,Positive,Positive,not-relevant
631_Cleand_Climate1.csv,RT @MRobertsQLD: But it will bankrupt every developed nation. Coincidentally the objective of the United Nations. https://t.co/QJF4lralQG,not-relevant,Positive,Positive
1103_Cleand_Climate1.csv,RT @treasonstickers: Republicans are sabotaging healthcare and taking actions to increase pollution at a time when scientists are saying we,Negative,Positive,Positive
759_Cleand_Climate1.csv,RT @Tiff_FitzHenry: ELITE APOCALYPSE REWIND: Remember when Harvey Weinstein called Asia Argento a hypocrite? That was awesome Or when Pe,Negative,not-relevant,not-relevant
554_Cleand_Climate1.csv,RT @HarleyRouda: The region that addresses climate change solutions will be the next technology leader of the world. That s what I want fo,Positive,Neutral,not-relevant
1026_Cleand_Climate1.csv,RT @paulkrugman: The future is looking very scary. It's kind of a bitter irony that (a) we're seeing the risks of climate change loom even,Positive,Neutral,Neutral
477_Cleand_Climate1.csv,RT @CoastProtectors: Do tell how you can visit unceded territories of Coast Salish peoples and pretend you can build a pipeline through her,Positive,Neutral,not-relevant
272_Cleand_Climate1.csv,Doing nothing about #climatechange is not an option #cdnpoli https://t.co/7IJDPdj5ef,Neutral,Positive,Positive
605_Cleand_Climate1.csv,RT @KarenRWeigert: These investors are betting that climate change will get worse https://t.co/g2B22iax6j via @BW,Positive,Positive,Positive
400_Cleand_Climate1.csv,RT @1sparkey: The major social political economic and environmental problem facing humanity is #climatechange Dr John Hewson #wentw,not-relevant,Positive,Positive
16_Cleand_Climate1.csv,#climatechange #earth Don t miss AmyDavidsen at #gridCONNEXT a conference tracking the convergence of #energy #transportation #energystorage & the #grid. I ll be on a panel about corporate & utility efforts to meet 100% #RenewableEnergy targets. https://t.co/YPh1bNyU4q,Neutral,Positive,Positive
195_Cleand_Climate1.csv,@themarketswork But any 'climate change' is NOT the result of H2O vapor pos feedback predicted by GCM's. https://t.co/UTk3LhhbdB Comparing observed trends to those predicted by models over the past 60 years reveals a clear and significant tendency on the,Neutral,Neutral,Negative
323_Cleand_Climate1.csv,Hurricane Michael is a monster storm and an unnatural disaster | Grist #auspol #qldpol #nswpol #ClimateChange #StopAdani #EndCoal This is what #IPCC means by catastrophic #Climate #WentworthVotes for #ClimateAction Put #LNP Last https://t.co/dBZ2RmaBi5,Positive,Positive,Positive
508_Cleand_Climate1.csv,RT @EJinAction: Together we can win on #climatechange & #environmentaljustice & save lives but we must address: #EnvironmentalRacism Disi,Positive,Positive,Neutral
226_Cleand_Climate1.csv,Based on all the motorway building Australia has a policy to increase transport emissions.,not-relevant,not-relevant,Negative
149_Cleand_Climate1.csv,@elizabethforma @algore Climate Change is weather.,Neutral,Neutral,Neutral
1272_Cleand_Climate1.csv,it s already way too late to make a change drastic enough to reverse or even stop it,Negative,Neutral,Positive
851_Cleand_Climate1.csv,RT @comradeshelbo: friendly reminder from your local communist riding out a category 4 storm in a town with no storm infrastructure that th,Positive,Positive,Neutral
1195_Cleand_Climate1.csv,Tropical forests could be critical to avoiding extremely dangerous impacts of climate change. https://t.co/DHiwCwE33v,Positive,Neutral,Positive
831_Cleand_Climate1.csv,RT @brianthehuman: encourage markets holy shit lol we really are fucked https://t.co/O0zuJBZ0bp,Neutral,Positive,Negative
1175_Cleand_Climate1.csv,This (and growing income inequality) would explain a lot... #mentalhealth #climatechange #SubstanceAbuse #economics #inequality #politics #society,Neutral,Positive,Neutral
492_Cleand_Climate1.csv,RT @David_Leavitt: Someone from @realDonaldTrump EPA team who doesn t care about protecting our environment (they re an ex-coal executive,Positive,Neutral,Positive
959_Cleand_Climate1.csv,RT @jxwbooks: Does anyone remember when #BarackObama said the biggest threat to Future Generations is #ClimateChange and Everybody Laughed,Neutral,Positive,Neutral
754_Cleand_Climate1.csv,RT @TheRReport: Rick @ScottforFlorida (R) is a climate denier; remember this and vote for @AndrewGillum (D) for GOV ... Remember when @FLGo,Neutral,Positive,Positive
1098_Cleand_Climate1.csv,RT @timjd60: Compelling short video. #climatechange may not cause hurricanes but it does make them worse. Let's do the math: warmer water f,Positive,Positive,Positive
1226_Cleand_Climate1.csv,While my island nation sinks Australia is doing nothing to solve climate change | Anote Tong https://t.co/08uCzoqJWi,Negative,Positive,Neutral
1021_Cleand_Climate1.csv,RT @pablorodas: To fed 10 billion people by 2050 will require an overhaul of the entire food system. Of course overpopulation is a huge p,Negative,Positive,Neutral
31_Cleand_Climate1.csv,@ABCthedrum #wenworthvotes Very worried about friends in #Florida right now. Lost extended family members in a tsunami. S*it is getting very real when it directly impacts your family. #climatechange #auspol #nswpol Morrison and his deniers are putting us,Positive,Positive,Neutral
677_Cleand_Climate1.csv,RT @Noahpinion: My takeaway from all this: 1. Getting China to switch from coal to solar/wind is utterly crucial to fighting climate chang,Positive,Positive,Positive
472_Cleand_Climate1.csv,RT @ClimateKIC: Climate change is the existential challenge of our generation. Ireland is a small country but we have a big role to play,Neutral,Positive,Neutral
805_Cleand_Climate1.csv,RT @alifiashareef: The increase in frequency and intensity of these hurricanes is simply an addition to the massive amount of evidence that,Positive,Neutral,Positive
600_Cleand_Climate1.csv,RT @KHayhoe: How did human-induced climate change affect hurricane X is not the right question says Marty Hoerling. Rather if we understa,not-relevant,Neutral,Positive
1149_Cleand_Climate1.csv,Thanks boss! We need more leaders like you! #climatemayors,Neutral,Positive,Neutral
395_Cleand_Climate1.csv,Prayer is always a good idea but it's time the southern evangelicals in the red states acknowledge that these disasters are being caused by climate change and demand their lawmakers stop their greed and reverse this trend hurling us toward annihilation.,Positive,Neutral,Neutral
523_Cleand_Climate1.csv,RT @EricHolthaus: One of the major stories in the aftermath of Michael -- in addition to the likely affect climate change had to make it wo,Positive,Positive,Positive
446_Cleand_Climate1.csv,RT @CCLsaltlake: It may not be motherhood and apple pie yet but #climate change is an issue that affects everyone. @SenOrrinHatch @SenMi,Positive,Positive,Positive
241_Cleand_Climate1.csv,Climate Change gonna kill you if you don't go to DC now jail the criminals & install a Congress of people who want to survive.,Positive,Negative,Positive
708_Cleand_Climate1.csv,RT @Roaming_Ryan: RT SciencePartyAus: RT Andrea Leong: #WentworthByElection #climatechange forum. ProfTerryHughes summarises the IPCC repo,Neutral,Neutral,Positive
164_Cleand_Climate1.csv,@johnmcdonnellMP What steps are you taking about the IPCC report on Climate Change ?.,Neutral,Neutral,Positive
349_Cleand_Climate1.csv,In my opinion going vegan is one of the easiest ways to combat climate change and requires the least amount of effort!! My DMs are open if you want to make the switch/or want to reduce your animal intake!,Positive,Positive,Positive
1190_Cleand_Climate1.csv,Time is running out....,Positive,Positive,Neutral
118_Cleand_Climate1.csv,@VAPolitical All our scientists and resources should be focused on climate change and HOW to mitigate it Instead special interests buy off Trump the GOP to look the other way #VoteBlue for solutions,Neutral,Negative,Positive
974_Cleand_Climate1.csv,RT @lawrien57: Top story: @novaramedia: 'As the #IPCC says how there is little more than a decade to avert catastrophic climate change the,Neutral,Neutral,Positive
692_Cleand_Climate1.csv,RT @PeterGleick: Isn't it amazing how those dastardly #climate scientists have managed to create a massive unprecedentedly bad hurricane t,Neutral,Positive,Positive
954_Cleand_Climate1.csv,RT @joshfoxfilm: We re going to have to really want it and even then it will be tough. https://t.co/R8o2VsovfZ,Neutral,Positive,Neutral
1221_Cleand_Climate1.csv,What s the point in having Lord Lawson on the panel? #wasteoftime,Neutral,not-relevant,Positive
877_Cleand_Climate1.csv,RT @drkerrynphelps: #WentworthByElection is an opportunity to send a message to government that it must have a policy for action on #climat,Positive,Neutral,Neutral
800_Cleand_Climate1.csv,RT @add_em21: The planet is dying and the government is censoring info on global warming. Electric cars really don t help climate change an,Neutral,Positive,Positive
1144_Cleand_Climate1.csv,Speaking on the Senate floor now about the importance of acting on the impacts of climate change. https://t.co/lS5FczcZBB,Negative,Positive,Positive
595_Cleand_Climate1.csv,RT @JulieLyford: #StopAdani and be careful how you vote! Wentworth byelection: John Hewson urges Liberal 'drubbing' over climate change htt,Positive,Positive,Neutral
928_Cleand_Climate1.csv,RT @iAmTheWarax: 5 Things You Can Do To Inconvenience Yourself While Multinational Companies Destroy Your Children s Future for Profit: htt,Negative,Positive,Neutral
9_Cleand_Climate1.csv,#News this morn is usual litany of humans being completely . Sooner #MotherNature does to us what she did to #dinosaurs the better it will be for Universe. #religiousfreedom #climatechange #domesticviolence #childabuse #humanrights #ChurchAndState #government #racism #VAW,Positive,Positive,Positive
723_Cleand_Climate1.csv,RT @SenKamalaHarris: A new report warns of the dire impacts of climate change in our immediate future. Those who continue to deny the reali,Positive,Neutral,Positive
1067_Cleand_Climate1.csv,RT @simonahac: environment dept: australia set to miss paris commitments by wide margin @DaveSharma: @LiberalAus is doing enough environ,Neutral,Positive,Negative
77_Cleand_Climate1.csv,@JunkScience You climate change deniers should be in prison frankly.,Positive,Neutral,Positive
646_Cleand_Climate1.csv,RT @MertensEnya: Just going to leave these pictures on your timeline RT #climatechange https://t.co/dxyy5vhO0a,Neutral,Negative,Neutral
441_Cleand_Climate1.csv,RT @BrianHi41005416: @cathmckenna @Franktmcveety carbon is not pollution. it's the fourth most abundant element in the universe. plants use,Negative,Positive,Neutral
569_Cleand_Climate1.csv,RT @IntheNow_tweet: It's official: We have until 2030 to stop the catastrophic effects of #ClimateChange. https://t.co/DyOlFtvfrO,Neutral,Neutral,Positive
364_Cleand_Climate1.csv,Majorca flood: Two Britons confirmed dead. Phenomenal storms increasing in intensity and frequency due to #GlobalWarming https://t.co/nkzlTtceZG,Positive,Positive,Neutral
287_Cleand_Climate1.csv,Fourth once in a lifetime storm so far this year... but we can't afford to do anything about climate change.... #CanWeAffordThis #nzpol,Positive,Neutral,Positive
210_Cleand_Climate1.csv,Acts of Humans Who Think They're God(s).,Positive,not-relevant,Neutral
133_Cleand_Climate1.csv,@atrupar Money-focused self-absorbed ppl will not care about climate change until it impacts their golf courses boating and vacation homes.,Neutral,Positive,Positive
318_Cleand_Climate1.csv,How many more events like #HurricaneMichael will we need before we get serious about climate change? https://t.co/VlpCK1iin4,Positive,Positive,Positive
113_Cleand_Climate1.csv,@SultryNSexy @letat_lechat @TheActionNet Copy that ... and done =D As a #dad do you know what I care most about? #BelieveWomen #Science #HumanRights #dignity #WeDontHaveTime https://t.co/GsNvAapSzP,Positive,not-relevant,Positive
892_Cleand_Climate1.csv,RT @epaultaylor: How will 9 billion or 10 billion people eat without destroying the #environment? By @JoelAchenbach in @washingtonpost #cli,Neutral,Neutral,not-relevant
1082_Cleand_Climate1.csv,RT @taraxandra: All of this alarmist stuff about hurricanes so they can create a fake media record that claims we experienced catastrophic,Negative,Negative,Negative
923_Cleand_Climate1.csv,RT @haveigotnews: As scientists say world leaders have a moral obligation to tackle climate change one man insists they stop using jargo,Positive,Positive,Neutral
1267_Cleand_Climate1.csv,https://t.co/pIv6AMmKrj you know what that means! Let s ramp it up people. The time is now to make some SERIOUS changes. Time to stop going renewable! No more recycling. More meat consumption. Let s bump this date up to 2025 :),Positive,Negative,Negative
72_Cleand_Climate1.csv,@JohnWDean @JohnWDean they don t care if we all die. They re looking forward to the rapture which is why they wanted the US to proclaim Jerusalem the capital of Israel and put the Embassy there. Climate change? That takes years they want it to end in a he,Neutral,Neutral,Positive
846_Cleand_Climate1.csv,RT @chicoo_hasian_: Several major hurricanes in the last few years. Climate change still a myth? @realDonaldTrump,Negative,Positive,Neutral
641_Cleand_Climate1.csv,RT @MayTalcott: Climate Change: Do You Believe In Manmade Global Climate Change?,Negative,Neutral,Positive
1113_Cleand_Climate1.csv,RT @voxdotcom: UN panel prepares to scold world on progress toward meeting global warming goals https://t.co/5m0XvBXgGq,Negative,Positive,Positive
